"orf_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_systematic_name"
"chr4_525440",1097.93167941624,-0.345094219171166,0.0666573974168518,-5.17606799813985,2.26610895054476e-07,9.34523625909438e-06,"WT_vs_DEL","YDR037W"
"chr4_527422",996.965924037741,0.0559486437593477,0.0593943361035275,0.941936619380163,0.346225090371007,0.666339867873317,"WT_vs_DEL","YDR038C"
"chr4_531307",499.745794657252,-0.290697752325669,0.0758516766281511,-3.83113905784578,0.000127551387237645,0.00265895584164629,"WT_vs_DEL","YDR039C"
"chr4_535192",2914.20592950697,0.0932105601553758,0.0482734418535903,1.93075813640604,0.0535129696767846,0.250652107350273,"WT_vs_DEL","YDR040C"
"chr4_535478",3.8206834244082,-0.0104241132858117,0.0281472681821398,-0.370191206865095,0.711240027846722,NA,"WT_vs_DEL","X"
"chr4_539803",630.853145681191,0.145049563425149,0.0645150055975284,2.24768195300676,0.0245964775878055,0.149390132286234,"WT_vs_DEL","YDR041W"
"chr4_540601",29.9619562811344,-0.000827227049828002,0.0650877569981625,-0.0127018460783214,0.98986566562815,NA,"WT_vs_DEL","YDR042C"
"chr4_541289",2.47100459363632,-0.00101863509070665,0.0222247745190987,-0.0457788274821981,0.963486534336874,NA,"WT_vs_DEL","X"
"chr4_54187",15.8043587743837,0.016062991801545,0.0507764268367801,0.316750738039732,0.751432746141942,NA,"WT_vs_DEL","X"
"chr4_542022",1.66847223916395,-0.00347476286995207,0.0190565143958294,-0.18243538579063,0.855241057899697,NA,"WT_vs_DEL","X"
"chr4_542551",4.40460140995329,0.0396294847545072,0.0295644817894301,1.37593066650806,0.168843099828687,NA,"WT_vs_DEL","X"
"chr4_542674",430.565037629926,-0.224521328477152,0.0702615687715437,-3.19568058563243,0.00139501453724641,0.0186616174719029,"WT_vs_DEL","YDR043C"
"chr4_54397",773.302116232808,-0.0454011560888706,0.0622871012641941,-0.728883992976721,0.466072627082488,0.754912110374788,"WT_vs_DEL","YDL224C"
"chr4_545725",6.92251637316478,0.00767584058630885,0.0363857550793983,0.211284901420747,0.832664963911425,NA,"WT_vs_DEL","X"
"chr4_546642",300.933800314399,-0.0406069946112882,0.0778030746879019,-0.521904194629259,0.601737037618151,0.840673728883618,"WT_vs_DEL","YDR044W"
"chr4_547978",26.9263919299785,0.0591509320569677,0.0597881085525077,0.992253383654918,0.321073937135499,NA,"WT_vs_DEL","YDR045C"
"chr4_548762",800.307417897275,-0.102198979011869,0.0637646751774961,-1.60258076946382,0.109027242239571,0.386829199242766,"WT_vs_DEL","YDR046C"
"chr4_551860",475.676164861767,0.176380780340693,0.0691173903921751,2.55047185789682,0.0107577208837425,0.0838660130813409,"WT_vs_DEL","YDR047W"
"chr4_553084",7.96685629714391,0.00652275493939454,0.0393664732365884,0.166081814527128,0.868092565301643,NA,"WT_vs_DEL","YDR048C"
"chr4_553254",315.106846527972,-0.107807293963722,0.075013546352353,-1.43748734933347,0.15057956488005,0.451976953445339,"WT_vs_DEL","YDR049W"
"chr4_555726",3991.14691935921,0.519042774882893,0.0416396753455526,12.4609617574246,1.21891682892232e-35,5.78071306116408e-33,"WT_vs_DEL","YDR050C"
"chr4_557056",528.041077205003,0.126426406164474,0.0678358720856664,1.86319830988261,0.0624343705925591,0.278080879762603,"WT_vs_DEL","YDR051C"
"chr4_558286",21.9733744614706,0.0278110719777779,0.0550757345395343,0.506535863626979,0.612480519702655,NA,"WT_vs_DEL","X"
"chr4_558511",708.848520021796,-0.0809034807591308,0.0626711581575906,-1.29105911090832,0.196683181191563,0.519932766164775,"WT_vs_DEL","YDR052C"
"chr4_561281",97.7000235590041,-0.0103722603799308,0.0810463483788652,-0.127889695549768,0.898236265840649,0.965888698014239,"WT_vs_DEL","X"
"chr4_561440",1395.10958330024,-0.132073840835794,0.0520668911384359,-2.53663338850399,0.0111924094987275,0.0861921548812698,"WT_vs_DEL","YDR054C"
"chr4_563527",3917.0131209413,-0.180432900087644,0.0423857940472609,-4.25691466161965,2.0726742538218e-05,0.000541082072408251,"WT_vs_DEL","YDR055W"
"chr4_563649",4.75699110143602,0.00125733609220168,0.0313114199554574,0.0401130393180297,0.96800300629666,NA,"WT_vs_DEL","X"
"chr4_563961",6.29075406228748,0.00185301143294346,0.0353281813590276,0.0525113909529821,0.958121219190236,NA,"WT_vs_DEL","X"
"chr4_564630",3.14586481092346,0.00549320916314825,0.0257450857745484,0.214031886358923,0.830522191574838,NA,"WT_vs_DEL","X"
"chr4_564950",2.46445123761262,-0.0162689371692772,0.0223060290874933,-0.728730017696487,0.466166827149499,NA,"WT_vs_DEL","X"
"chr4_565023",750.890362486005,-0.0403154640545073,0.0609121043553346,-0.661910223504573,0.508028759342731,0.783733171433852,"WT_vs_DEL","YDR056C"
"chr4_565927",464.441994930191,0.0668363387439067,0.0691593180877323,0.966237643205025,0.33392528062324,0.659990915556146,"WT_vs_DEL","YDR057W"
"chr4_567723",279.850917461816,0.179879358384342,0.0762217134438623,2.35831491840436,0.0183581116974876,0.122768523702,"WT_vs_DEL","YDR058C"
"chr4_569234",602.018052485082,-0.0812341419830419,0.0647157282343504,-1.25534868377595,0.209352209298373,0.534750189908906,"WT_vs_DEL","X"
"chr4_570649",841.89109724679,-0.078652591218844,0.0637311496388362,-1.23412217396898,0.217157381990713,0.546192349571833,"WT_vs_DEL","YDR060W"
"chr4_57265",16477.1771495918,-0.105057727677882,0.0426216708298767,-2.46490752618884,0.0137048616475032,0.0995566779434927,"WT_vs_DEL","YDL223C"
"chr4_574164",428.111022340295,0.0830089413477315,0.0718985059405415,1.15425643065114,0.248395053300853,0.581735081619404,"WT_vs_DEL","YDR061W"
"chr4_576167",5.83063260537599,-0.0217905756093085,0.0342467346191011,-0.636474365598722,0.524467283932589,NA,"WT_vs_DEL","X"
"chr4_576474",996.019859730988,0.116561965486269,0.0563392455537385,2.06854908928797,0.0385884195742184,0.199642450724433,"WT_vs_DEL","YDR062W"
"chr4_578360",2.92973960830712,0.00222104480250766,0.0222203072816066,0.0996800178834464,0.920598364938616,NA,"WT_vs_DEL","X"
"chr4_578554",19.8011394973901,0.0705125223849438,0.0544437356170272,1.29572157691171,0.195071424882857,NA,"WT_vs_DEL","X"
"chr4_578663",237.152659321197,0.23440737470121,0.0787572956765136,2.97244282409473,0.00295440231365935,0.0333601261250702,"WT_vs_DEL","YDR063W"
"chr4_579458",1157.37036947078,0.0963850226039176,0.0809158302883766,1.19123258032655,0.233562292685663,0.563941912665768,"WT_vs_DEL","X"
"chr4_580687",111.082237208242,0.170576173166888,0.0813088280236637,2.09695115150454,0.0359978997661778,0.190772284372087,"WT_vs_DEL","YDR065W"
"chr4_581908",46.1508957945748,0.0215848251088632,0.0726909857914238,0.296955344802715,0.766500601774589,0.914881485884896,"WT_vs_DEL","YDR066C"
"chr4_582524",4.09721283320453,-0.00849284741776752,0.027583247742779,-0.309691976203806,0.756795205066384,NA,"WT_vs_DEL","X"
"chr4_582682",2.30464585790507,-0.00526001005392015,0.0222482357914571,-0.235749889095316,0.813626754860305,NA,"WT_vs_DEL","X"
"chr4_582791",245.048043014475,0.00233912208230521,0.0779464807261182,0.0300149869501294,0.976055100698165,0.991207990377098,"WT_vs_DEL","YDR067C"
"chr4_583713",526.576840035448,0.0798962138014456,0.0676992092593661,1.18004226556045,0.2379834052072,0.570018332926843,"WT_vs_DEL","YDR068W"
"chr4_584939",1242.2729971832,0.00400669780385101,0.0569234825868498,0.0703862036866516,0.943886271876245,0.98368774495435,"WT_vs_DEL","YDR069C"
"chr4_588068",3.9911832556884,-0.0346170793771575,0.0285330110814796,-1.2327266086956,0.217677780900231,NA,"WT_vs_DEL","X"
"chr4_588098",2908.48284511711,0.0133904075738275,0.0445224855201603,0.300760244607816,0.763597325741965,0.91377546183622,"WT_vs_DEL","YDR070C"
"chr4_588827",552.002299095481,0.0928528880072862,0.068558259689459,1.3543188576429,0.175634672406304,0.492293765577994,"WT_vs_DEL","YDR071C"
"chr4_589761",635.812859938076,-0.153761957789948,0.0679086208826353,-2.26398360118785,0.0235751234030027,0.146150356521229,"WT_vs_DEL","YDR072C"
"chr4_591114",1.91640050677993,0.0115357756113327,0.0203759056099885,0.569749462004454,0.568847637276147,NA,"WT_vs_DEL","X"
"chr4_591169",6.26029784927149,0.00226008549232189,0.0354675753672322,0.0637192789670584,0.949193753544749,NA,"WT_vs_DEL","X"
"chr4_59119",1.76977776082282,-0.00746246456085191,0.0188988403543101,-0.391734797194353,0.695254176329457,NA,"WT_vs_DEL","X"
"chr4_592205",14.3260203442886,0.00417746981759251,0.0504958131765955,0.0827121260949082,0.934080442684293,NA,"WT_vs_DEL","X"
"chr4_592439",451.657313254589,0.0918014284466945,0.0702176147396001,1.30704404524389,0.191197753088533,0.514227983377523,"WT_vs_DEL","YDR073W"
"chr4_593893",7647.29448981209,0.00309079886299876,0.0345254926080679,0.0895225767232343,0.928666611986469,0.978530214555637,"WT_vs_DEL","YDR074W"
"chr4_597156",125.31029153094,0.0563995860002573,0.0818030621832011,0.689410604685387,0.490564911796506,0.770158972838124,"WT_vs_DEL","YDR075W"
"chr4_598468",160.522676961005,-0.0699780813308889,0.081473037715183,-0.859100521706606,0.390285059520479,0.701330051699098,"WT_vs_DEL","YDR076W"
"chr4_5985",24.138647490925,0.0115399221712465,0.0569781529181491,0.202316177033856,0.839669554025479,NA,"WT_vs_DEL","YDL247W"
"chr4_599091",12.4902944411334,0.0669030244535503,0.0478015193554475,1.4084896918053,0.158986117202147,NA,"WT_vs_DEL","X"
"chr4_599638",2.01218339911324,0.0111233023346815,0.0198227562033673,0.571473989380826,0.567678387038037,NA,"WT_vs_DEL","X"
"chr4_599844",28.5591359762957,-0.00936663019493025,0.0622812720464591,-0.150493215843935,0.880375502756985,NA,"WT_vs_DEL","X"
"chr4_600276",39.1845100048428,0.00871185792436572,0.0690744092872854,0.126278340189736,0.899511601020853,0.966783856734594,"WT_vs_DEL","X"
"chr4_600793",93371.75629519,-0.0837992594382124,0.0313213450686878,-2.67547004044651,0.00746245426246654,0.0655383135921251,"WT_vs_DEL","YDR077W"
"chr4_601840",5098.33030409765,0.0637469510765041,0.035904067330264,1.77545430090763,0.0758229048399184,0.31589176533234,"WT_vs_DEL","X"
"chr4_601970",72.4017433310945,0.0328261702620419,0.0519658298469627,0.633308347010196,0.526532303523798,0.796940249828174,"WT_vs_DEL","X"
"chr4_602198",81.7797491556486,0.184006636201822,0.0795177121785087,2.31540551121265,0.0205907501991518,0.132259547836764,"WT_vs_DEL","YDR078C"
"chr4_603064",150.594380042377,0.217605092980859,0.0816302184830414,2.66368275248085,0.00772904161998021,0.0669497349456733,"WT_vs_DEL","YDR079W"
"chr4_603593",59.5492677366233,0.0812265686130483,0.0751042681784779,1.08157885328394,0.279439705141064,0.614758970281705,"WT_vs_DEL","YDR079C-A"
"chr4_604008",832.926632584077,0.17321358074575,0.0600346936738151,2.88449228131923,0.00392045369210059,0.0413582530200243,"WT_vs_DEL","YDR080W"
"chr4_60658",3.25033881399336,-0.0242339160068581,0.0247841717706772,-0.989677989405183,0.322331536673759,NA,"WT_vs_DEL","X"
"chr4_606997",1.77166124399482,0.023810883938756,0.0194361042247102,1.27445696695747,0.202501514267171,NA,"WT_vs_DEL","X"
"chr4_607304",830.454725007261,-0.098223632103051,0.06144537923381,-1.59871568064998,0.109883791807928,0.389133973754873,"WT_vs_DEL","YDR081C"
"chr4_60872",3788.73682987068,-0.130198958936465,0.0436835582163646,-2.98053319287769,0.00287747051915158,0.0326208859053619,"WT_vs_DEL","YDL222C"
"chr4_610258",2.11556493038115,-0.00651036705980393,0.0197578949142497,-0.328199912756981,0.742760513803915,NA,"WT_vs_DEL","X"
"chr4_610441",407.684091335689,0.00634820768408418,0.0716494597550987,0.08859583652485,0.929403117046575,0.978542604423906,"WT_vs_DEL","YDR082W"
"chr4_612016",240.022263756368,-0.125982376668029,0.0780707863329131,-1.61397380600323,0.106533108052555,0.382481439009603,"WT_vs_DEL","X"
"chr4_613405",398.914749437992,-0.109491814355387,0.071835359155022,-1.52410557880923,0.127482339322678,0.418397919887753,"WT_vs_DEL","YDR084C"
"chr4_614288",1198.43178359939,0.0385509144574102,0.0536059453180106,0.719128373646716,0.472061826465701,0.758765892783461,"WT_vs_DEL","YDR085C"
"chr4_614379",1.83650180604997,0.00973698747861714,0.018398394984876,0.528515406063876,0.597141657064562,NA,"WT_vs_DEL","X"
"chr4_614817",2.80773439285995,0.00676889949733041,0.0241488053324219,0.281124459831611,0.77861494113252,NA,"WT_vs_DEL","X"
"chr4_616271",2.08310997748464,0.00735928381203281,0.0210335003799084,0.349632982181362,0.726614155121495,NA,"WT_vs_DEL","X"
"chr4_616928",284.492573462029,0.0436080464409724,0.0810545065170043,0.537929143003494,0.590625967765656,0.833835806483765,"WT_vs_DEL","YDR086C"
"chr4_616955",7.1997737002018,0.0238765673250251,0.0379860441227531,0.630749522703304,0.52820431285273,NA,"WT_vs_DEL","X"
"chr4_617470",73.1247315619673,-0.0269348335217399,0.0779224923981366,-0.345409697242717,0.729786387942473,0.903241141258847,"WT_vs_DEL","YDR087C"
"chr4_618497",353.041539325782,0.0960877080043985,0.0731621815165993,1.31316622486569,0.189126942303568,0.512044613282166,"WT_vs_DEL","YDR088C"
"chr4_621015",4.1897499743983,0.0174988897546097,0.0282341637760926,0.628273659202165,0.529824684113186,NA,"WT_vs_DEL","X"
"chr4_622112",543.801480559797,-0.11696591963713,0.0672810217736695,-1.73869369022648,0.082088656505504,0.330386523460271,"WT_vs_DEL","YDR089W"
"chr4_62244",530.07369947164,-0.0580081973351416,0.0665000557076344,-0.872423152460914,0.382977574519166,0.695348536237158,"WT_vs_DEL","YDL220C"
"chr4_625066",330.521191197594,-0.275603791882472,0.0760759932099762,-3.62216693126042,0.000292145488803203,0.00522830181377053,"WT_vs_DEL","YDR090C"
"chr4_626708",580.288926284131,-0.0598406714732965,0.0653341288888802,-0.915912006599579,0.359713048865831,0.676736185486097,"WT_vs_DEL","YDR091C"
"chr4_629876",440.65796683517,-0.0736444510483909,0.0696072127656291,-1.05802698512496,0.290043139956589,0.622815983412097,"WT_vs_DEL","X"
"chr4_631282",2047.95447974252,-0.0333330477391929,0.0472137668086493,-0.705997559890204,0.480189654906499,0.763307745062223,"WT_vs_DEL","YDR093W"
"chr4_637139",3461.56894493544,-0.191054464212956,0.0395188951432409,-4.83456500020015,1.3343709991987e-06,4.52018175978559e-05,"WT_vs_DEL","YDR096W"
"chr4_639833",71.0539716521792,0.143513876438349,0.0783631668942073,1.82932764312995,0.0673505399297793,0.292288114123162,"WT_vs_DEL","X"
"chr4_640109",1432.72510482953,-0.0597243520491428,0.0506942114709161,-1.17813469641777,0.238742911717504,0.57087643301862,"WT_vs_DEL","YDR097C"
"chr4_644178",422.345272013904,0.160303801809005,0.0728025243774891,2.20112698369559,0.0277270355097428,0.161591140345172,"WT_vs_DEL","X"
"chr4_645858",79161.2975753468,-0.00772339640770653,0.0405519703147877,-0.190456779430087,0.848951208258334,0.946401826875255,"WT_vs_DEL","X"
"chr4_649804",1273.57373225685,0.0692349521771313,0.0423622985039161,1.6851990056452,0.0919501828574242,0.353573304487568,"WT_vs_DEL","YDR098C-A"
"chr4_651667",2.10626410353391,-0.0246484201974288,0.0201055148746402,-1.27742475844793,0.201452328497832,NA,"WT_vs_DEL","X"
"chr4_651986",5.12582511858272,0.00225144432621698,0.0323472388224837,0.0696271915734066,0.94449039371136,NA,"WT_vs_DEL","X"
"chr4_652305",1.97993355185692,0.00323503797578861,0.0202023308046803,0.160662211849475,0.872359453297303,NA,"WT_vs_DEL","X"
"chr4_65242",54.9973958253652,0.0629153570704983,0.0753763146476644,0.835041401500201,0.403694398066997,0.712821849022427,"WT_vs_DEL","X"
"chr4_653607",5022.15887615023,-0.0658245288381186,0.0396573549794017,-1.65984201366179,0.096946239245323,0.365620309837729,"WT_vs_DEL","YDR099W"
"chr4_654453",1203.50829623878,-0.00272748868105044,0.0547497506680187,-0.049815891535305,0.960269102792292,0.987841713065785,"WT_vs_DEL","X"
"chr4_654820",3.74614483529915,-0.00276822025910515,0.0272646676862223,-0.101090951400412,0.919478260985178,NA,"WT_vs_DEL","X"
"chr4_655013",245.977066269811,0.17229994247545,0.0785657582171612,2.19213925872662,0.0283694527634975,0.163909193580776,"WT_vs_DEL","YDR100W"
"chr4_655686",369.173566160997,-0.0884994005881062,0.0732434021749269,-1.2083955704295,0.226895142822808,0.557532752077807,"WT_vs_DEL","YDR101C"
"chr4_657648",2.49427434028646,0.01377441198951,0.0221128408132384,0.633167462860239,0.526624290908595,NA,"WT_vs_DEL","YDR102C"
"chr4_658350",844.93699094396,0.012658291308272,0.0624210374306084,0.202774613532473,0.839311201179475,0.943416955542641,"WT_vs_DEL","YDR103W"
"chr4_661173",845.656260801374,-0.00159103881262057,0.0607457965751306,-0.0261940879541102,0.979102531395297,0.992178152808162,"WT_vs_DEL","YDR104C"
"chr4_66229",4.08579247693655,0.00253909357824658,0.0290986640723828,0.0871460312667427,0.930555436875017,NA,"WT_vs_DEL","X"
"chr4_66493",58.8860748869615,-0.110335514947522,0.0752689987763828,-1.46475295902494,0.142988330311945,0.440865347659037,"WT_vs_DEL","YDL218W"
"chr4_665349",531.842114704255,0.0422549815046997,0.0674498902609985,0.626360250574821,0.531078675466688,0.799540734686095,"WT_vs_DEL","YDR105C"
"chr4_667004",27.7933514725226,-0.0783632808846689,0.0612106113250668,-1.28265222723388,0.199613943837675,NA,"WT_vs_DEL","YDR106W"
"chr4_669016",392.403279886733,0.0235464414693312,0.0729309727321994,0.322817270225995,0.746833632933492,0.908557119500749,"WT_vs_DEL","YDR107C"
"chr4_671269",253.061712063988,-0.0378931996583342,0.0787977123233389,-0.481087353844135,0.630454415599157,0.854396760118711,"WT_vs_DEL","YDR108W"
"chr4_673520",298.31013178657,-0.0470817203491204,0.0755621403971629,-0.623160240733568,0.533179226254275,0.801035632685607,"WT_vs_DEL","YDR109C"
"chr4_675664",7.05200497083803,0.0262506216160501,0.0355721283083748,0.740265207077959,0.459139088150305,NA,"WT_vs_DEL","X"
"chr4_676102",283.968173594216,-0.0287879635822928,0.0768175824666363,-0.374823125063607,0.707792014708636,0.892819944020897,"WT_vs_DEL","YDR110W"
"chr4_678010",27.1439069991609,0.0667778839723115,0.0625251445514728,1.06987508935449,0.284675537232832,NA,"WT_vs_DEL","X"
"chr4_678148",1.59096229603646,0.0197855018823827,0.0186081681642636,1.10297452190256,0.270038229603503,NA,"WT_vs_DEL","X"
"chr4_678241",963.939262070175,0.324862810912921,0.0571291498953958,5.68265794967609,1.3261733795872e-08,6.79932675966732e-07,"WT_vs_DEL","YDR111C"
"chr4_67983",101.088217654644,0.0668806807213587,0.0810076258645677,0.825881461067142,0.408871338044161,0.717953343045146,"WT_vs_DEL","YDL217C"
"chr4_679849",15.3402844391921,0.02364465371239,0.050278554796787,0.471168705240499,0.637520264818172,NA,"WT_vs_DEL","X"
"chr4_680496",344.083562705483,-0.0366391540603041,0.0734038380591439,-0.499185523446082,0.617648692087745,0.847814449269502,"WT_vs_DEL","YDR113C"
"chr4_682175",163.224790776418,0.153809302592658,0.0815272126922901,1.88634373326692,0.0592486495415141,0.268458650112067,"WT_vs_DEL","YDR115W"
"chr4_682546",1.93782610526356,0.0120120264153012,0.020239516417784,0.598054664605404,0.549803458823971,NA,"WT_vs_DEL","X"
"chr4_682724",358.143868566381,0.0812595347415854,0.0749117915465249,1.08444714608446,0.27816658952441,0.61430620923932,"WT_vs_DEL","YDR116C"
"chr4_683946",310.344530487642,0.145946112288279,0.076090279851926,1.91656238853267,0.0552935501031174,0.257087903298073,"WT_vs_DEL","YDR117C"
"chr4_685882",191.524543486075,0.0985337723486864,0.0808171306772158,1.21836329683707,0.223085946255655,0.552472637137046,"WT_vs_DEL","YDR118W"
"chr4_688227",573.472088739945,0.0597182428326212,0.0677557658018956,0.881324698112331,0.378142101896984,0.691963569741395,"WT_vs_DEL","YDR119W"
"chr4_68997",326.615477417865,-0.00109237313218434,0.0752436540720333,-0.0145173210097375,0.988417260552301,0.994357898144448,"WT_vs_DEL","X"
"chr4_691001",8.75936486549523,-0.000389379959074903,0.0393251055941307,-0.00994052906972722,0.992068735949412,NA,"WT_vs_DEL","X"
"chr4_691014",2945.73815987983,-0.358960128451755,0.04294804680015,-8.35758218213256,6.40167088560657e-17,8.30753641268395e-15,"WT_vs_DEL","YDR119W-A"
"chr4_691211",5.61093000170993,-0.0178450800883823,0.0309848067841998,-0.579389527663809,0.562326368718437,NA,"WT_vs_DEL","X"
"chr4_691549",420.510282300538,0.0507223839711823,0.0729008050099749,0.695683558770435,0.486627024132806,0.767783308660882,"WT_vs_DEL","YDR120C"
"chr4_693585",149.591170974255,0.106711182789899,0.0817026200893307,1.30564243312685,0.191674183056804,0.51453668668692,"WT_vs_DEL","YDR121W"
"chr4_694700",2695.17596912261,-0.037629648742542,0.0423071317364908,-0.889450851730827,0.373760825929411,0.689265346845197,"WT_vs_DEL","YDR122W"
"chr4_698554",169.771604280017,-0.150777084819097,0.0810133384972547,-1.86171163536714,0.0626437476330111,0.278302550959771,"WT_vs_DEL","YDR123C"
"chr4_699923",10.5999889895394,-0.0209627099313481,0.0442975099859526,-0.472689898195628,0.636434434672747,NA,"WT_vs_DEL","X"
"chr4_700173",2.48926496363898,-0.000753855916442153,0.0228385499103028,-0.0330216892765228,0.973657291530165,NA,"WT_vs_DEL","X"
"chr4_700315",41.3620841787619,0.0235152611250084,0.0681841890567433,0.345685757055965,0.729578889343939,0.903241141258847,"WT_vs_DEL","YDR124W"
"chr4_701397",339.495142053798,-0.0826788894413463,0.0737461148365099,-1.12126377260146,0.262175601281999,0.597533579053207,"WT_vs_DEL","YDR125C"
"chr4_703185",3.55646578673459,-8.33354507949736e-05,0.0267784543798112,-0.00309737810982643,0.997528653778781,NA,"WT_vs_DEL","X"
"chr4_703234",107.808273007946,-0.0636033484838096,0.0812075096307444,-0.783687347744083,0.433223588305675,0.734068316375798,"WT_vs_DEL","YDR126W"
"chr4_704484",4284.27896560094,-0.0371649093325541,0.0403759809180261,-0.92048720212021,0.35731821780921,0.674684133229002,"WT_vs_DEL","YDR127W"
"chr4_70640",26769.1199167644,-0.00979203470067867,0.0318685901875247,-0.307262566346382,0.758643526108504,0.913202151366249,"WT_vs_DEL","YDL215C"
"chr4_709549",2695.94434011959,-0.0612729850960098,0.0449564418931929,-1.36292740992915,0.172905389207026,0.489093690293029,"WT_vs_DEL","YDR128W"
"chr4_713119",7.37956177912609,-0.00392301807656644,0.0382807131610009,-0.102255098708434,0.918554194462744,NA,"WT_vs_DEL","X"
"chr4_713340",4220.43662516698,0.000459666701640355,0.0381696840628461,0.0120427282633603,0.990391525297812,0.994752407637723,"WT_vs_DEL","X"
"chr4_715747",293.379373698721,0.0278132316696193,0.0772228773263879,0.360136774343151,0.718744853327539,0.897829733070695,"WT_vs_DEL","YDR130C"
"chr4_716790",387.912460592086,0.0782286257985173,0.0732131543773216,1.06827468886722,0.285396622422218,0.621315576608572,"WT_vs_DEL","YDR131C"
"chr4_718816",264.27082311887,-0.0273634701144921,0.0775133186361594,-0.353058440337036,0.724044628866752,0.900498462540124,"WT_vs_DEL","YDR132C"
"chr4_720737",1.84244839138453,-0.0115828326349477,0.0179196021295468,-0.655308278708919,0.512269291702232,NA,"WT_vs_DEL","X"
"chr4_721281",4733.23982680171,0.112177329682961,0.0422045634665089,2.65789262415545,0.00786309409295077,0.0676973982900446,"WT_vs_DEL","X"
"chr4_722024",5.93191137123253,-0.0186993590981167,0.0336148141257428,-0.554892094216723,0.578968469731415,NA,"WT_vs_DEL","X"
"chr4_722487",16.5198468941618,0.00131014418378087,0.0525270051458503,0.0248899201900288,0.980142767268103,NA,"WT_vs_DEL","X"
"chr4_722574",10.4016935706946,0.0634457802835246,0.0433004951497753,1.4842460395257,0.137743659874027,NA,"WT_vs_DEL","X"
"chr4_723004",2356.50282949805,-0.00294302053324287,0.0441382234010913,-0.0666780241514689,0.946838029556254,0.984883286869212,"WT_vs_DEL","YDR135C"
"chr4_723119",26.0885902482404,0.100159402221887,0.0622378052685583,1.6125450902473,0.106843376228481,NA,"WT_vs_DEL","X"
"chr4_727711",1.97867856235029,0.0226055090017665,0.0182864035243613,1.32001019706424,0.186831613474379,NA,"WT_vs_DEL","YDR136C"
"chr4_728259",620.367416618525,-0.0725000568025597,0.0652667133208921,-1.11074857075478,0.266676589135387,0.602182603978266,"WT_vs_DEL","YDR137W"
"chr4_730578",304.31261594445,-0.00659665527933608,0.0769663599428759,-0.0856872617917697,0.931715028500264,0.979326033285294,"WT_vs_DEL","YDR138W"
"chr4_733602",4.23761712597818,-0.00887162231174279,0.0289229026514793,-0.305221477911926,0.760197475389753,NA,"WT_vs_DEL","X"
"chr4_733618",83.0698852713161,0.0777626535439077,0.0799745739369458,0.972900703505268,0.330602655304585,0.658543826159745,"WT_vs_DEL","X"
"chr4_734138",217.550034045275,-0.151261269736977,0.0805574754874529,-1.87751507790079,0.0604475327704661,0.272157364712597,"WT_vs_DEL","YDR140W"
"chr4_734901",1982.1670061772,0.000104357422629355,0.0486213080048084,0.00214640800598107,0.998287415505843,0.998989569481933,"WT_vs_DEL","YDR141C"
"chr4_740473",336.444543001342,-0.16766345223384,0.0745972195031867,-2.24769137117201,0.0245958766108691,0.149390132286234,"WT_vs_DEL","YDR142C"
"chr4_742042",345.539423177147,-0.0796339505575056,0.0744138431037462,-1.07040145159453,0.284438646181822,0.62117272034586,"WT_vs_DEL","YDR143C"
"chr4_744311",107.179063485927,0.040877158956545,0.0811659509254352,0.503328479337222,0.614733346587905,0.847111827816359,"WT_vs_DEL","YDR144C"
"chr4_74446",648.985589619452,-0.0195764822367257,0.0632740840653186,-0.309400426895043,0.757016945696376,0.912931280951023,"WT_vs_DEL","YDL214C"
"chr4_746738",1220.0717463272,-0.0497945663811488,0.0526303182336106,-0.946123864690549,0.344085412922173,0.666046461063372,"WT_vs_DEL","YDR145W"
"chr4_748613",919.118618369323,0.151243612975886,0.0572381645880885,2.64165335363418,0.00825024480566304,0.0696619335148789,"WT_vs_DEL","YDR146C"
"chr4_751429",6.48343914666345,-0.00523658733769401,0.0351748810135584,-0.148100234650845,0.882263664263464,NA,"WT_vs_DEL","X"
"chr4_751631",120.526611186352,0.108859083071756,0.0817502566719614,1.33099538351144,0.183190529951685,0.504128291080775,"WT_vs_DEL","YDR147W"
"chr4_753675",10241.9591934648,-0.15281573269287,0.0329902554246823,-4.63216397917118,3.6186335478073e-06,0.000112533571150663,"WT_vs_DEL","YDR148C"
"chr4_754870",10.8006973402599,-0.0108572700305681,0.0437186484242696,-0.248430083668425,0.803801659598571,NA,"WT_vs_DEL","X"
"chr4_755207",3.05690873985879,0.0132483175878991,0.0255515544817027,0.519612007391738,0.60333402740691,NA,"WT_vs_DEL","X"
"chr4_755628",24409.1359541969,-0.15615605536473,0.0365652157922244,-4.27063083643851,1.94920828893225e-05,0.000513562239458955,"WT_vs_DEL","YDR150W"
"chr4_764178",392.930723488404,0.195426372741656,0.0715934172594625,2.72805127677659,0.00637097037178266,0.0586685960935519,"WT_vs_DEL","YDR151C"
"chr4_765518",4.20199792873384,-0.0279067332669243,0.0291858603451565,-0.959560620776171,0.337276396161395,NA,"WT_vs_DEL","X"
"chr4_765706",424.733290041373,0.0101721044006375,0.0714381330695912,0.142390390090621,0.886771652641599,0.960628003393618,"WT_vs_DEL","YDR152W"
"chr4_766736",821.900954792067,-0.0780278392663648,0.0602479662346372,-1.2951606873072,0.19526480328372,0.519454987574078,"WT_vs_DEL","YDR153C"
