"chr","first_coord","gene_systematic_name"
10,39381,"X"
10,39424,"X"
10,39535,"X"
10,39542,"X"
10,39624,"X"
10,39683,"X"
10,39726,"X"
10,39740,"X"
10,39868,"X"
10,39876,"X"
10,39889,"X"
10,39950,"X"
10,39961,"X"
10,39986,"X"
10,40041,"X"
10,40098,"X"
10,40185,"X"
10,40194,"YJL208C"
10,40255,"X"
10,40358,"X"
10,40388,"X"
10,40487,"X"
10,40688,"X"
10,40832,"X"
10,40867,"X"
10,40898,"X"
10,41224,"X"
10,41327,"X"
10,41389,"YJL207C"
10,41594,"X"
10,41904,"X"
10,41934,"X"
10,42093,"X"
10,42113,"X"
10,42246,"X"
10,42321,"X"
10,42462,"X"
10,42537,"X"
10,42587,"X"
10,42645,"X"
10,42723,"X"
10,42798,"X"
10,42845,"X"
10,42873,"X"
10,42942,"X"
10,43308,"X"
10,43323,"X"
10,43394,"X"
10,43434,"X"
10,43500,"X"
10,43566,"X"
10,43670,"X"
10,43845,"X"
10,43938,"X"
10,44163,"X"
10,44303,"X"
10,44376,"X"
10,44457,"X"
10,44574,"X"
10,44673,"X"
10,44865,"X"
10,45030,"X"
10,45315,"X"
10,45504,"X"
10,45525,"X"
10,45618,"X"
10,45635,"X"
10,45756,"X"
10,45807,"X"
10,46059,"X"
10,46185,"X"
10,46239,"X"
10,46466,"X"
10,46539,"X"
10,46629,"X"
10,46661,"X"
10,46695,"X"
10,46827,"X"
10,46860,"X"
10,46905,"X"
10,46941,"X"
10,46970,"X"
10,47141,"X"
10,47229,"X"
10,47265,"X"
10,47321,"X"
10,47370,"X"
10,47514,"X"
10,47659,"YJL206C"
10,47730,"X"
10,47811,"X"
10,47898,"X"
10,48102,"X"
10,48144,"X"
10,48216,"X"
10,48321,"X"
10,48417,"X"
10,48576,"X"
10,48771,"X"
10,48882,"X"
10,48920,"X"
10,49119,"X"
10,49242,"X"
10,49452,"X"
10,49602,"X"
10,49668,"X"
10,49709,"X"
10,49827,"X"
10,49936,"X"
10,50077,"X"
10,50139,"X"
10,50165,"X"
10,50260,"X"
10,50344,"X"
10,50351,"X"
10,50416,"X"
10,50555,"X"
10,50574,"X"
10,50629,"YJL204C"
10,50667,"X"
10,50955,"X"
10,51056,"X"
10,51108,"X"
10,51225,"X"
10,51261,"X"
10,51590,"X"
10,51738,"X"
10,51798,"X"
10,51894,"X"
10,51954,"X"
10,52166,"X"
10,52176,"X"
10,52326,"X"
10,52431,"X"
10,52506,"X"
10,52707,"X"
10,52860,"X"
10,53007,"X"
10,53136,"X"
10,53165,"X"
10,53194,"X"
10,53313,"X"
10,53375,"X"
10,53391,"X"
10,53449,"X"
10,53484,"X"
10,53586,"X"
10,53711,"X"
10,53790,"X"
10,53798,"X"
10,53821,"X"
10,53943,"YJL202C"
10,54140,"X"
10,54202,"X"
10,54339,"X"
10,54431,"X"
10,54507,"X"
10,54530,"X"
10,54670,"X"
10,54683,"X"
10,54760,"X"
10,54790,"X"
10,54868,"X"
10,55035,"X"
10,55067,"X"
10,55134,"X"
10,55204,"X"
10,55211,"X"
10,55421,"X"
10,55604,"X"
10,55658,"X"
10,55760,"X"
10,55790,"X"
10,56064,"X"
10,56102,"X"
10,56143,"X"
10,56198,"X"
10,56437,"X"
10,56444,"YJL200C"
10,56635,"X"
10,56710,"X"
10,56764,"X"
10,56817,"X"
10,56844,"X"
10,56869,"X"
10,56985,"X"
10,57139,"X"
10,57277,"X"
10,57346,"X"
10,57444,"X"
10,57481,"X"
10,57543,"X"
10,57706,"X"
10,57853,"X"
10,58089,"X"
10,58125,"X"
10,58150,"X"
10,58264,"X"
10,58651,"X"
10,58696,"X"
10,58918,"X"
10,58923,"X"
10,59083,"X"
10,59091,"X"
10,59200,"X"
10,59337,"X"
10,59383,"X"
10,59397,"X"
10,59443,"X"
10,59491,"X"
10,59505,"X"
10,59557,"X"
10,59564,"X"
10,59806,"X"
10,59856,"YJL199C"
10,60011,"X"
10,60112,"X"
10,60215,"X"
10,60239,"X"
10,60337,"X"
10,60399,"X"
10,60433,"X"
10,60674,"X"
10,60773,"X"
10,60807,"X"
10,60853,"X"
10,60954,"X"
10,61154,"X"
10,61447,"X"
10,61527,"X"
10,61551,"X"
10,61721,"X"
10,61783,"X"
10,61794,"X"
10,61854,"X"
10,62072,"X"
10,62154,"X"
10,62201,"X"
10,62225,"X"
10,62288,"X"
10,62369,"X"
10,62655,"X"
10,62663,"X"
10,62688,"X"
10,62847,"X"
10,62873,"X"
10,62928,"X"
10,63014,"X"
10,63130,"X"
10,63254,"X"
10,63363,"X"
10,63441,"X"
10,63449,"X"
10,63499,"X"
10,63695,"X"
10,63733,"X"
10,63779,"X"
10,63866,"X"
10,64080,"X"
10,64356,"X"
10,64456,"X"
10,64546,"X"
10,64676,"X"
10,64716,"X"
10,64789,"X"
10,64823,"X"
10,64904,"X"
10,64923,"X"
10,65045,"X"
10,65079,"X"
10,65153,"X"
10,65275,"X"
10,65421,"X"
10,65805,"YJL197C-A"
10,65843,"X"
10,65848,"X"
10,66185,"X"
10,66234,"X"
10,66545,"X"
10,66739,"X"
10,66852,"X"
10,67117,"X"
10,67189,"X"
10,67253,"X"
10,67449,"X"
10,67552,"X"
10,67659,"X"
10,67850,"YJL196C"
10,67981,"X"
10,68133,"X"
10,68182,"X"
10,68335,"X"
10,68388,"X"
10,68533,"X"
10,68797,"X"
10,69067,"X"
10,69153,"X"
10,69228,"X"
10,69233,"X"
10,69241,"YJL195C"
10,69450,"X"
10,69495,"X"
10,69543,"X"
10,69644,"X"
10,69699,"X"
10,69821,"X"
10,69846,"X"
10,69962,"X"
10,70019,"X"
10,70191,"X"
10,70201,"X"
10,70240,"X"
10,70287,"X"
10,70501,"X"
10,70616,"X"
10,70654,"X"
10,70659,"X"
10,70876,"X"
10,70880,"X"
10,70911,"X"
10,70971,"X"
10,70987,"X"
10,71038,"X"
10,71082,"X"
10,71141,"X"
10,71145,"X"
10,71242,"X"
10,71371,"X"
10,71436,"X"
10,71512,"X"
10,71517,"X"
10,71544,"X"
10,71578,"X"
10,71614,"X"
10,71717,"X"
10,71920,"X"
10,72159,"X"
10,72271,"X"
10,72288,"X"
10,72323,"X"
10,72360,"X"
10,72367,"X"
10,72468,"X"
10,72520,"X"
10,72641,"X"
10,72691,"X"
10,72710,"YJL192C"
10,73054,"X"
10,73141,"X"
10,73174,"X"
10,73327,"X"
10,73430,"X"
10,73483,"X"
10,73555,"X"
10,73693,"X"
10,73781,"X"
10,73848,"X"
10,73958,"X"
10,74056,"X"
10,74107,"X"
10,74145,"X"
10,74195,"X"
10,74340,"X"
10,74550,"X"
10,74632,"X"
10,74661,"X"
10,74680,"X"
10,74684,"X"
10,74852,"X"
10,74910,"YJL190C"
10,74962,"X"
10,75107,"X"
10,75224,"X"
10,75269,"X"
10,75340,"X"
10,75374,"X"
10,75448,"X"
10,75584,"X"
10,75768,"X"
10,75860,"X"
10,75878,"X"
10,75955,"X"
10,75984,"X"
10,76012,"X"
10,76147,"X"
10,76202,"YJL188C"
10,76207,"X"
10,76365,"X"
10,76426,"X"
10,76471,"X"
10,76507,"X"
10,76654,"X"
10,76690,"X"
10,76727,"X"
10,76731,"X"
10,76803,"YJL187C"
10,76822,"X"
10,76874,"X"
10,76927,"X"
10,76955,"X"
10,76978,"X"
10,77084,"X"
10,77243,"X"
10,77276,"X"
10,77281,"X"
10,77339,"X"
10,77522,"X"
10,77576,"X"
10,77813,"X"
10,78059,"X"
10,78233,"X"
10,78317,"X"
10,78482,"X"
10,78590,"X"
10,78689,"X"
10,78817,"X"
10,79139,"X"
10,79351,"X"
10,79359,"X"
10,79431,"X"
10,79540,"X"
10,79630,"X"
10,79680,"X"
10,79719,"X"
10,79764,"X"
10,79833,"X"
10,79982,"X"
10,80038,"X"
10,80145,"X"
10,80218,"X"
10,80290,"X"
10,80319,"X"
10,80481,"X"
10,80712,"X"
10,80759,"X"
10,81003,"X"
10,81053,"X"
10,81103,"X"
10,81199,"X"
10,81253,"X"
10,81275,"X"
10,81465,"X"
10,81537,"X"
10,81608,"X"
10,81739,"X"
10,81938,"X"
10,82084,"X"
10,82095,"YJL185C"
10,82187,"X"
10,82244,"X"
10,82342,"X"
10,82394,"X"
10,82460,"X"
10,82756,"X"
10,82808,"X"
10,82841,"X"
10,83003,"X"
10,83345,"X"
10,83432,"X"
10,83437,"X"
10,83454,"X"
10,84008,"X"
10,84204,"X"
10,84260,"X"
10,84497,"X"
10,84584,"X"
10,84628,"X"
10,84709,"X"
10,84720,"X"
10,84787,"X"
10,84893,"X"
10,84900,"X"
10,84913,"X"
10,84942,"X"
10,84987,"X"
10,85040,"X"
10,85096,"X"
10,85103,"X"
10,85121,"X"
10,85143,"X"
10,85435,"YJL182C"
10,85512,"X"
10,85749,"X"
10,85792,"X"
10,85796,"X"
10,85818,"X"
10,85854,"X"
10,85871,"X"
10,85912,"X"
10,86009,"X"
10,86065,"X"
10,86157,"X"
10,86164,"X"
10,86246,"X"
10,86254,"X"
10,86324,"X"
10,86332,"X"
10,86373,"X"
10,86462,"X"
10,86504,"X"
10,86699,"X"
10,86743,"X"
10,86753,"X"
10,86881,"X"
10,86912,"X"
10,86923,"X"
10,86931,"X"
10,87052,"X"
10,87060,"X"
10,87064,"X"
10,87135,"X"
10,87336,"X"
10,87344,"X"
10,87373,"X"
10,87386,"X"
10,87470,"X"
10,87483,"X"
10,87506,"X"
10,87583,"YJL180C"
10,87824,"X"
10,87858,"X"
10,87930,"X"
10,88107,"X"
10,88140,"X"
10,88163,"X"
10,88275,"X"
10,88299,"X"
10,88326,"X"
10,88341,"X"
10,88419,"X"
10,88451,"X"
10,88765,"X"
10,88851,"X"
10,88989,"X"
10,89067,"X"
10,89282,"YJL178C"
10,89461,"X"
10,89643,"X"
10,89680,"X"
10,89752,"X"
10,89809,"X"
10,89835,"X"
10,89857,"X"
10,90013,"X"
10,90021,"X"
10,90122,"X"
10,90176,"X"
10,90199,"X"
10,90261,"X"
10,90494,"X"
10,90530,"X"
10,90668,"X"
10,90884,"X"
10,90910,"X"
10,90917,"X"
10,91101,"X"
10,91169,"X"
10,91180,"X"
10,91235,"X"
10,91310,"X"
10,91509,"X"
10,91802,"X"
10,91854,"X"
10,91934,"X"
10,92002,"X"
10,92016,"X"
10,92053,"YJL176C"
10,92270,"X"
10,92697,"X"
10,92763,"X"
10,92922,"X"
10,92988,"X"
10,93054,"X"
10,93066,"X"
10,93129,"X"
10,93201,"X"
10,93344,"X"
10,93375,"X"
10,93563,"X"
10,93582,"X"
10,93777,"X"
10,93906,"X"
10,94122,"X"
10,94317,"X"
10,94368,"X"
10,94511,"X"
10,94545,"X"
10,94746,"X"
10,94751,"X"
10,94762,"X"
10,94812,"X"
10,94939,"X"
10,95058,"X"
10,95114,"X"
10,95192,"X"
10,95407,"X"
10,95475,"X"
10,95513,"X"
10,95600,"X"
10,95696,"X"
10,95723,"X"
10,95744,"X"
10,95774,"X"
10,95820,"X"
10,95825,"X"
10,95837,"X"
10,95845,"X"
10,96006,"X"
10,96019,"X"
10,96047,"X"
10,96051,"X"
10,96161,"YJL173C"
10,96183,"X"
10,96274,"X"
10,96460,"X"
10,96594,"X"
10,96598,"X"
10,96666,"X"
10,96683,"X"
10,96720,"X"
10,96743,"X"
10,96760,"X"
10,96993,"X"
10,97056,"X"
10,97066,"X"
10,97205,"X"
10,97218,"X"
10,97301,"X"
10,97312,"X"
10,97521,"X"
10,97537,"X"
10,97557,"X"
10,97634,"X"
10,97688,"X"
10,97702,"X"
10,97707,"X"
10,97730,"X"
10,97776,"X"
10,97843,"X"
10,97871,"X"
10,97950,"X"
10,97979,"X"
10,98106,"X"
10,98167,"X"
10,98229,"X"
10,98431,"X"
10,98525,"X"
10,98634,"X"
10,98691,"X"
10,98701,"X"
10,98756,"X"
10,98788,"X"
10,98984,"X"
10,99122,"X"
10,99302,"X"
10,99326,"X"
10,99346,"X"
10,99360,"X"
10,99407,"X"
10,99516,"X"
10,99575,"X"
10,99658,"X"
10,99699,"X"
10,99704,"YJL171C"
10,99778,"X"
10,99835,"X"
10,100003,"X"
10,100096,"X"
10,100104,"X"
10,100131,"X"
10,100192,"X"
10,100347,"X"
10,100408,"X"
10,100486,"X"
10,100516,"X"
10,100681,"X"
10,100701,"X"
10,100774,"X"
10,100987,"X"
10,101150,"X"
10,101185,"X"
10,101317,"X"
10,101485,"X"
10,101667,"X"
10,101698,"X"
10,101791,"X"
10,101901,"X"
10,102001,"X"
10,102160,"X"
10,102227,"YJL168C"
10,102370,"X"
10,102430,"X"
10,102441,"X"
10,102655,"X"
10,102742,"X"
10,102868,"X"
10,103057,"X"
10,103074,"X"
10,103237,"X"
10,103273,"X"
10,103504,"X"
10,103536,"X"
10,103585,"X"
10,103677,"X"
10,103747,"X"
10,103791,"X"
10,103897,"X"
10,104026,"X"
10,104062,"X"
10,104109,"X"
10,104146,"X"
10,104377,"X"
10,104709,"X"
10,104722,"X"
10,104743,"X"
10,104822,"X"
10,104937,"X"
10,105063,"X"
10,105111,"X"
10,105148,"X"
10,105295,"X"
10,105333,"X"
10,105390,"X"
10,105407,"X"
10,105460,"X"
10,105600,"X"
10,105622,"X"
10,105660,"X"
10,105816,"X"
10,106031,"X"
10,106108,"X"
10,106255,"X"
10,106298,"X"
10,106330,"X"
10,106426,"X"
10,106542,"X"
10,106611,"X"
10,106769,"X"
10,106843,"X"
10,106894,"YJL165C"
10,106922,"X"
10,107043,"X"
10,107064,"X"
10,107211,"X"
10,107241,"X"
10,107355,"X"
10,107409,"X"
10,107517,"X"
10,107649,"X"
10,107712,"X"
10,107817,"X"
10,108165,"X"
10,108201,"X"
10,108303,"X"
10,108390,"X"
10,108459,"X"
10,108557,"X"
10,108660,"X"
10,108714,"X"
10,108735,"X"
10,108948,"X"
10,109083,"X"
10,109116,"X"
10,109290,"X"
10,109425,"X"
10,109641,"X"
10,109688,"X"
10,109739,"X"
10,109811,"X"
10,109888,"X"
10,109959,"X"
10,109966,"YJL164C"
10,110097,"X"
10,110262,"X"
10,110274,"X"
10,110396,"X"
10,110673,"X"
10,110814,"X"
10,110889,"X"
10,111027,"X"
10,111117,"X"
10,111187,"X"
10,111467,"X"
10,111523,"X"
10,111558,"X"
10,111666,"YJL163C"
10,111713,"X"
10,111877,"X"
10,112172,"X"
10,112192,"X"
10,112361,"X"
10,112427,"X"
10,112538,"X"
10,112610,"X"
10,112679,"X"
10,112696,"X"
10,112955,"X"
10,112993,"X"
10,113075,"X"
10,113144,"X"
10,113213,"X"
10,113303,"X"
10,113431,"X"
10,113497,"X"
10,113555,"X"
10,113638,"X"
10,113719,"X"
10,113748,"X"
10,113756,"X"
10,113808,"X"
10,113816,"X"
10,113878,"YJL162C"
10,114123,"X"
10,114315,"X"
10,114384,"X"
10,114480,"X"
10,114545,"X"
10,114558,"X"
10,114626,"X"
10,114861,"X"
10,114935,"X"
10,114945,"X"
10,115007,"X"
10,115074,"X"
10,115239,"X"
10,115398,"X"
10,115437,"X"
10,115527,"X"
10,115617,"X"
10,115719,"X"
10,116048,"X"
10,116106,"X"
10,116276,"X"
10,116338,"X"
10,116429,"X"
10,116497,"X"
10,116524,"X"
10,116657,"X"
10,116737,"X"
10,116745,"X"
10,116836,"X"
10,116851,"X"
10,116886,"X"
10,116903,"X"
10,116968,"X"
10,117166,"X"
10,117171,"X"
10,117224,"X"
10,117268,"X"
10,117282,"X"
10,117351,"X"
10,117407,"X"
10,117545,"X"
10,117601,"X"
10,117631,"X"
10,117707,"X"
10,117727,"X"
10,117744,"X"
10,117946,"X"
10,117962,"YJL160C"
10,118035,"X"
10,118087,"X"
10,118105,"X"
10,118273,"X"
10,118306,"X"
10,118417,"X"
10,118474,"X"
10,118600,"X"
10,119538,"X"
10,119557,"X"
10,119610,"X"
10,119672,"X"
10,119800,"X"
10,119821,"X"
10,119925,"X"
10,119966,"X"
10,119977,"X"
10,120063,"X"
10,120145,"X"
10,120202,"X"
10,120385,"X"
10,120492,"X"
10,120612,"X"
10,121294,"X"
10,121612,"X"
10,121668,"X"
10,121743,"X"
10,121778,"X"
10,121783,"X"
10,121807,"X"
10,121905,"X"
10,121968,"X"
10,121991,"X"
10,122118,"X"
10,122153,"X"
10,122177,"X"
10,122227,"X"
10,122261,"X"
10,122265,"YJL158C"
10,122329,"X"
10,122573,"X"
10,122761,"X"
10,123133,"X"
10,123164,"X"
10,123352,"X"
10,123413,"X"
10,123574,"X"
10,123705,"X"
10,123723,"X"
10,123737,"X"
10,123836,"YJL157C"
10,123907,"X"
10,124141,"X"
10,124279,"X"
10,124335,"X"
10,124405,"X"
10,124459,"X"
10,124489,"X"
10,124518,"X"
10,124552,"X"
10,124686,"X"
10,124804,"X"
10,124935,"X"
10,124942,"X"
10,124990,"X"
10,125040,"X"
10,125074,"X"
10,125116,"X"
10,125149,"X"
10,125212,"X"
10,125296,"X"
10,125452,"X"
10,125457,"X"
10,125550,"X"
10,125712,"X"
10,125730,"X"
10,125794,"X"
10,126490,"X"
10,126547,"X"
10,126567,"X"
10,126578,"X"
10,126830,"X"
10,126840,"X"
10,126853,"YJL156C"
10,126872,"X"
10,126894,"X"
10,126924,"X"
10,126956,"X"
10,127257,"X"
10,127265,"X"
10,127404,"X"
10,127476,"X"
10,127641,"X"
10,127830,"X"
10,127878,"X"
10,128016,"X"
10,128042,"X"
10,128118,"X"
10,128280,"X"
10,128412,"X"
10,128592,"X"
10,128715,"X"
10,128823,"X"
10,128966,"X"
10,129027,"X"
10,129126,"X"
10,129136,"X"
10,129152,"X"
10,129285,"YJL155C"
10,129389,"X"
10,129506,"X"
10,129548,"X"
10,129608,"X"
10,129734,"X"
10,129742,"X"
10,129989,"X"
10,130079,"X"
10,130226,"X"
10,130253,"X"
10,130294,"X"
10,130385,"X"
10,130475,"X"
10,130573,"X"
10,130595,"X"
10,130825,"X"
10,130842,"X"
10,131009,"X"
10,131097,"X"
10,131101,"YJL154C"
10,131271,"X"
10,131298,"X"
10,131328,"X"
10,131469,"X"
10,131487,"X"
10,131510,"X"
10,131579,"X"
10,131625,"X"
10,131675,"X"
10,131751,"X"
10,131787,"X"
10,131883,"X"
10,131954,"X"
10,131991,"X"
10,132101,"X"
10,132174,"X"
10,132324,"X"
10,132402,"X"
10,132510,"X"
10,132588,"X"
10,132801,"X"
10,132881,"X"
10,132921,"X"
10,133011,"X"
10,133107,"X"
10,133224,"X"
10,133572,"X"
10,133632,"X"
10,133740,"X"
10,133875,"X"
10,133979,"X"
10,134059,"X"
10,134332,"X"
10,134424,"X"
10,134490,"X"
10,134598,"X"
10,134718,"X"
10,134802,"X"
10,134877,"X"
10,134949,"X"
10,135300,"X"
10,135417,"X"
10,135560,"X"
10,135606,"X"
10,135690,"X"
10,135825,"X"
10,136061,"X"
10,136114,"X"
10,136183,"X"
10,136225,"X"
10,136372,"YJL151C"
10,136410,"X"
10,136503,"X"
10,136734,"X"
10,136825,"X"
10,136848,"X"
10,136955,"X"
10,137007,"X"
10,137182,"X"
10,137361,"X"
10,137372,"X"
10,137377,"X"
10,137399,"X"
10,137510,"X"
10,137523,"X"
10,137639,"X"
10,137664,"X"
10,137807,"X"
10,137894,"X"
10,137950,"X"
10,137963,"X"
10,138069,"X"
10,138095,"X"
10,138140,"X"
10,138174,"X"
10,138212,"X"
10,138250,"X"
10,138321,"X"
10,138500,"X"
10,138638,"X"
10,138710,"X"
10,138736,"X"
10,138762,"X"
10,138898,"X"
10,138936,"X"
10,138944,"X"
10,139039,"X"
10,139074,"X"
10,139163,"X"
10,139256,"X"
10,139410,"X"
10,139450,"X"
10,139460,"X"
10,139566,"X"
10,139591,"X"
10,139664,"X"
10,139720,"X"
10,139764,"X"
10,139825,"X"
10,139838,"X"
10,139872,"X"
10,139971,"X"
10,140124,"X"
10,140249,"X"
10,140349,"X"
10,140457,"X"
10,140494,"X"
10,140603,"X"
10,140694,"X"
10,140801,"X"
10,140827,"X"
10,141025,"X"
10,141050,"X"
10,141218,"X"
10,141286,"X"
10,141419,"YJL147C"
10,141448,"X"
10,141660,"X"
10,141696,"X"
10,141718,"X"
10,141790,"X"
10,141921,"X"
10,142009,"X"
10,142071,"X"
10,142138,"X"
10,142156,"X"
10,142273,"X"
10,142414,"X"
10,142507,"X"
10,142637,"X"
10,142737,"X"
10,142907,"X"
10,142963,"X"
10,143009,"X"
10,143022,"X"
10,143300,"X"
10,143326,"X"
10,143398,"X"
10,143484,"X"
10,143635,"X"
10,143715,"X"
10,143734,"X"
10,143833,"X"
10,143837,"X"
10,143896,"X"
10,143913,"X"
10,143978,"X"
10,144261,"X"
10,144347,"X"
10,144468,"X"
10,144475,"X"
10,144506,"X"
10,144698,"X"
10,144742,"X"
10,144828,"X"
10,144873,"X"
10,144890,"X"
10,145002,"X"
10,145141,"X"
10,145337,"X"
10,145363,"X"
10,145425,"X"
10,145597,"X"
10,145681,"X"
10,145833,"X"
10,145877,"X"
10,146005,"X"
10,146097,"X"
10,146247,"X"
10,146523,"X"
10,146540,"X"
10,146545,"X"
10,146652,"X"
10,146714,"X"
10,146755,"X"
10,146766,"X"
10,146815,"X"
10,146823,"X"
10,146937,"X"
10,146944,"X"
10,147099,"X"
10,147104,"X"
10,147112,"X"
10,147143,"X"
10,147213,"X"
10,147345,"X"
10,147404,"X"
10,147488,"X"
10,147525,"X"
10,147589,"X"
10,147695,"X"
10,147714,"X"
10,147819,"YJL142C"
10,147866,"X"
10,147893,"X"
10,147967,"YJL141C"
10,148256,"X"
10,148868,"X"
10,148929,"X"
10,149042,"X"
10,149049,"X"
10,149189,"X"
10,149301,"X"
10,149375,"X"
10,149478,"X"
10,149535,"X"
10,149733,"X"
10,150051,"X"
10,150099,"X"
10,150122,"X"
10,150228,"X"
10,150397,"X"
10,150460,"X"
10,150548,"X"
10,150558,"X"
10,150575,"X"
10,150703,"X"
10,150734,"X"
10,150745,"X"
10,150814,"X"
10,150884,"X"
10,151039,"X"
10,151080,"X"
10,151129,"X"
10,151136,"X"
10,151713,"YJL139C"
10,151753,"X"
10,151799,"X"
10,151813,"X"
10,151928,"X"
10,152147,"X"
10,152173,"X"
10,152213,"X"
10,152294,"X"
10,152500,"X"
10,152537,"X"
10,152612,"X"
10,152711,"X"
10,152807,"X"
10,152887,"X"
10,153027,"X"
10,153190,"X"
10,153336,"X"
10,153384,"X"
10,153504,"YJL138C"
10,153575,"X"
10,153938,"X"
10,154004,"X"
10,154043,"X"
10,154184,"X"
10,154409,"X"
10,154589,"X"
10,154923,"X"
10,154985,"YJL137C"
10,155023,"X"
10,155140,"X"
10,155268,"X"
10,155272,"X"
10,155349,"X"
10,155364,"X"
10,155452,"X"
10,155664,"X"
10,155749,"X"
10,155947,"X"
10,155988,"X"
10,156007,"X"
10,156161,"X"
10,156214,"X"
10,156346,"X"
10,156423,"X"
10,156576,"X"
10,156606,"X"
10,156806,"X"
10,156816,"X"
10,156847,"X"
10,156930,"X"
10,156964,"X"
10,156981,"X"
10,157091,"X"
10,157193,"X"
10,157235,"X"
10,157400,"X"
10,157435,"X"
10,157562,"X"
10,157581,"X"
10,157663,"X"
10,157715,"X"
10,157889,"X"
10,157974,"X"
10,158110,"X"
10,158296,"X"
10,158360,"X"
10,158446,"X"
10,158594,"X"
10,158623,"X"
10,158703,"X"
10,158735,"X"
10,158767,"X"
10,158775,"X"
10,158902,"X"
10,159192,"X"
10,159199,"X"
10,159206,"X"
10,159344,"X"
10,159365,"X"
10,159479,"X"
10,159583,"X"
10,159623,"YJL133C-A"
10,159673,"X"
10,159844,"X"
10,159884,"X"
10,159963,"X"
10,160001,"X"
10,160033,"X"
10,160093,"X"
10,160161,"X"
10,160237,"X"
10,160275,"X"
10,160414,"X"
10,160469,"X"
10,160536,"X"
10,160671,"X"
10,160679,"X"
10,160728,"X"
10,160900,"X"
10,160913,"X"
10,161022,"X"
10,161097,"X"
10,161173,"X"
10,161223,"X"
10,161258,"X"
10,161301,"X"
10,161374,"X"
10,161446,"X"
10,161511,"X"
10,161516,"X"
10,161549,"X"
10,161578,"X"
10,161583,"X"
10,161606,"X"
10,161614,"X"
10,161706,"X"
10,161720,"X"
10,161739,"X"
10,161834,"X"
10,161872,"X"
10,161956,"X"
10,161999,"X"
10,162112,"X"
10,162143,"X"
10,162253,"X"
10,162328,"X"
10,162641,"X"
10,162676,"X"
10,162694,"X"
10,162783,"X"
10,162809,"X"
10,162941,"X"
10,163017,"X"
10,163082,"X"
10,163147,"X"
10,163205,"X"
10,163305,"X"
10,163402,"X"
10,163439,"X"
10,163548,"X"
10,163564,"X"
10,163590,"X"
10,163657,"X"
10,163731,"X"
10,163811,"X"
10,163999,"X"
10,164085,"X"
10,164140,"X"
10,164214,"X"
10,164247,"X"
10,164274,"X"
10,164278,"YJL131C"
10,164430,"X"
10,164586,"X"
10,164670,"X"
10,164684,"X"
10,164844,"X"
10,165078,"X"
10,165213,"X"
10,165297,"X"
10,165373,"X"
10,165387,"X"
10,165538,"X"
10,165578,"X"
10,165586,"X"
10,165603,"X"
10,165696,"X"
10,165719,"X"
10,165723,"YJL130C"
10,165782,"X"
10,165920,"X"
10,166124,"X"
10,166565,"X"
10,166718,"X"
10,166864,"X"
10,166916,"X"
10,166945,"X"
10,166958,"X"
10,167099,"X"
10,167570,"X"
10,167777,"X"
10,167837,"X"
10,167920,"X"
10,167924,"X"
10,168128,"X"
10,168323,"X"
10,168410,"X"
10,168524,"X"
10,168587,"X"
10,168725,"X"
10,168932,"X"
10,169151,"X"
10,169469,"X"
10,169556,"X"
10,169742,"X"
10,169850,"X"
10,169945,"X"
10,170036,"X"
10,170047,"X"
10,170159,"X"
10,170225,"X"
10,170261,"X"
10,170294,"X"
10,170366,"X"
10,170471,"X"
10,170549,"X"
10,170632,"X"
10,170747,"X"
10,170810,"X"
10,171119,"X"
10,171277,"X"
10,171305,"X"
10,171446,"X"
10,171527,"X"
10,171583,"X"
10,171686,"X"
10,171775,"X"
10,171782,"X"
10,171926,"X"
10,171967,"X"
10,172040,"X"
10,172106,"X"
10,172157,"X"
10,172501,"X"
10,172545,"X"
10,172627,"X"
10,172638,"X"
10,172718,"X"
10,172955,"X"
10,172996,"X"
10,173033,"X"
10,173060,"X"
10,173166,"X"
10,173213,"X"
10,173238,"X"
10,173323,"X"
10,173352,"X"
10,173458,"X"
10,173599,"YJL129C"
10,174081,"X"
10,174300,"X"
10,174542,"X"
10,174680,"X"
10,174816,"X"
10,174824,"X"
10,174834,"X"
10,174893,"X"
10,175014,"X"
10,175038,"X"
10,175058,"X"
10,175128,"X"
10,175403,"X"
10,175503,"X"
10,175944,"X"
10,175995,"X"
10,176091,"X"
10,176253,"X"
10,176307,"X"
10,176358,"X"
10,176535,"X"
10,176607,"X"
10,176856,"X"
10,176939,"X"
10,177179,"X"
10,177518,"X"
10,177553,"X"
10,177672,"X"
10,177854,"X"
10,177884,"X"
10,177945,"X"
10,177970,"X"
10,178097,"YJL128C"
10,178200,"X"
10,178204,"X"
10,178252,"X"
10,178575,"X"
10,178603,"X"
10,178687,"X"
10,178720,"X"
10,178821,"X"
10,178891,"X"
10,178918,"X"
10,179023,"X"
10,179221,"X"
10,179476,"X"
10,179941,"X"
10,180040,"X"
10,180622,"X"
10,180656,"X"
10,180757,"X"
10,180912,"X"
10,181000,"X"
10,181079,"X"
10,181129,"X"
10,181236,"X"
10,181287,"X"
10,181332,"X"
10,181439,"X"
10,181444,"X"
10,181501,"X"
10,181506,"X"
10,181516,"X"
10,181539,"X"
10,181551,"YJL127C-B"
10,181784,"X"
10,181789,"X"
10,181946,"X"
10,182070,"X"
10,182099,"X"
10,182192,"X"
10,182258,"X"
10,182298,"YJL127C"
10,182495,"X"
10,182513,"X"
10,182555,"X"
10,182612,"X"
10,182702,"X"
